許雪亭	xu[yw xt[yx tk[wd
徐長老	xu[rr vh[ph lc[tb
徐錚	xu[rr vg[jd
許卓誠	xu[yw vo[bo ig[yw
懸浮飛車	xr[qx fu[da fw[vp ie[qu
煊赫大梁城	xr[hg he[tt da[hr ll[da ig[tw
玄慧	xr[wy hv[fx
玄機子	xr[wy ji[aj zi[lh
玄覺	xr[wy jt[xj
玄空	xr[wy ks[xg
玄苦	xr[wy ku[cg
玄冥二老	xr[wy mk[go er[hh lc[tb
玄魔級別	xr[wy mo[gg ji[sj bp[kd
玄天指	xr[wy tm[hd vi[fb
玄鐵劍法	xr[wy tp[jp jm[rd fa[dt
玄痛	xr[wy ts[bs
玄通子	xr[wy ts[sz zi[lh
玄武天君	xr[wy wu[hv tm[hd jy[xk
軒無翼	xr[ig wu[ee yi[xt
玄虛刀法	xr[wy xu[hy dc[vp fa[dt
玄玄刀法	xr[wy xr[wy dc[vp fa[dt
玄衣	xr[wy yi[wy
玄真道人	xr[wy vf[uj dc[bz rf[pd
血刀刀法	xt[pm dc[vp dc[vp fa[dt
血刀門	xt[pm dc[vp mf[du
薛夫人	xt[cp fu[er rf[pd
薛公遠	xt[cp gs[bs yr[ez
薛慕華	xt[cp mu[cx hx[ru
雪歐上人	xt[yx ou[kd uh[bh rf[pd
薛鵲	xt[cp qt[gn
雪山飛狐	xt[yx uj[uk fw[vp hu[qp
雪山劍法	xt[yx uj[uk jm[rd fa[dt
雪擁藍橋	xt[yx ys[fo lj[cu qn[ap
雪中奇蓮	xt[yx vs[ku qi[dk lm[ci
迅雷劍	xy[vz lw[yt jm[rd
啞婆婆	ya[kh po[dn po[dn
啞梢公	ya[kh uc[ax gs[bs
言伯乾	yj[we bo[rb qm[ur
言達平	yj[we da[dz pk[hb
燕歌	yj[nk ge[kd
雁行刀	yj[ir hh[rh dc[vp
雁行輕功	yj[ir hh[rh qk[is gs[gl
雁迴天南	yj[ir hv[wk tm[hd nj[uk
雁回祝融	yj[ir hv[wk vu[uk rs[hi
閻基	yj[md ji[qt
言家拳	yj[we jx[gu qr[bf
嚴媽媽	yj[hy ma[nm ma[nm
雁破九重	yj[ir po[ep jq[pv is[ph
燕七	yj[nk qi[hv
嚴三星	yj[hy sj[hh xk[op
閻世魁	yj[md ui[nv kv[gd
燕十三	yj[nk ui[hu sj[hh
閻世章	yj[md ui[nv vh[lo
煙鎖霧攏	yj[hw so[jx wu[yw ls[fy
閻王點名	yj[md wh[su dm[bd mk[xk
閻王擲筆	yj[md wh[su vi[fb bi[vm
炎炎功	yj[hh yj[hh gs[gl
焉知魚	yj[hh vi[uk yu[dt
楊成協	yh[av ig[wv xp[ul
楊姐姐	yh[av jp[nq jp[nq
楊景亭	yh[av jk[ow tk[wd
楊老令公	yh[av lc[tb lk[rd gs[bs
楊鵬舉	yh[av pg[on ju[xf
陽蹺脈	yh[eo qn[zq md[od
陽山迭迭	yh[eo uj[uk dp[pz dp[pz
陽維脈	yh[eo ww[sv md[od
養吾劍	yh[yp wu[wk jm[rd
楊溢之	yh[av yi[db vi[dv
楊中慧	yh[av vs[ku hv[fx
姚必達	yc[nv bi[xp da[dz
姚伯當	yc[nv bo[rb dh[xx
姚春	yc[nv iy[so
姚清泉	yc[nv qk[df qr[bu
遙天浸白波	yc[az tm[hd jb[dx bd[po bo[dp
夜半烽煙	ye[wr bj[bf fg[hw yj[hw
葉長青	ye[ku ih[ph qk[fo
耶律晉	ye[ee lv[ry jb[ho
耶律涅魯古	ye[ee lv[ry np[do lu[yo gu[uk
耶律燕	ye[ee lv[ry yj[nk
耶律重元	ye[ee lv[ry vs[ph yr[ee
野馬奔馳	ye[oy ma[vv bf[du ii[my
葉夢色	ye[ku mg[ax se[db
夜繡鴛鴦	ye[wr xq[sh yr[xn yh[kn
疑兵之計	yi[bs bk[qb vi[dv ji[yu
易塵天	yi[ob if[xt tm[hd
易重天	yi[ob is[ph tm[hd
易大彪	yi[ob da[hr bn[hp
易國梓	yi[ob go[ww zi[al
儀和	yi[rd he[hk
易吉	yi[ob ji[uk
一劍封魔	yi[hh jm[rd fg[tc mo[gg
易筋煅骨篇	yi[ob jb[vo dr[hp gu[ko pm[vh
易筋經	yi[ob jb[vo jk[ss
意氣素霓生	yi[lx qi[rh su[fy ni[yj ug[pf
儀清	yi[rd qk[df
易三娘	yi[ob sj[hh nl[nl
義生	yi[di ug[pf
一十八路登堂拳	yi[hh ui[hu ba[pd lu[zw dg[dd th[xt qr[bf
一十二路入室拳	yi[hh ui[hu er[hh lu[zw ru[pd ui[gh qr[bf
易師爺	yi[ob ui[uh ye[be
易水天	yi[ob uv[uu tm[hd
易堂主	yi[ob th[xt vu[dw
倚天屠龍筆法	yi[rd tm[hd tu[ut ls[yp bi[vm fa[dt
倚天屠龍記	yi[rd tm[hd tu[ut ls[yp ji[yk
一嘯風生	yi[hh xn[kx fg[ji ug[pf
一陽指	yi[hh yh[eo vi[fb
一字電劍	yi[hh zi[gz dm[ov jm[rd
陰風刀	yb[eo fg[ji dc[vp
陰風吼	yb[eo fg[ji hz[kz
銀河橫空	yb[jg he[dk hg[ag ks[xg
隱狐族	yb[ed hu[qp zu[fr
殷吉	yb[pj ji[uk
殷錦	yb[pj jb[jb
尹克西	yb[xp ke[ge xi[hk
殷離	yb[pj li[wk
隱魔一族	yb[ed mo[gg yi[hh zu[fr
陰蹺脈	yb[eo qn[zq md[od
陰山鬼帥	yb[eo uj[uk gv[be uk[uj
陰山掌大九式	yb[eo uj[uk vh[xf da[hr jq[pv ui[qg
銀索金鈴索法	yb[jg so[uy jb[rw lk[jr so[uy fa[dt
殷天正	yb[pj tm[hd vg[hv
因陀羅抓	yb[wd to[eg lo[sx vx[fp
陰維脈	yb[eo ww[sv md[od
殷無福	yb[pj wu[ee fu[uh
殷無祿	yb[pj wu[ee lu[ux
殷無壽	yb[pj wu[ee uz[fc
陰陽訣	yb[eo yh[eo jt[yv
殷野王	yb[pj ye[oy wh[su
尹章垓	yb[xp vh[lo gd[tw
殷仲翔	yb[pj vs[rv xl[yx
英白羅	yk[ck bd[po lo[sx
英顎	yk[ck ee[ky
鷹蛇生死搏	yk[gn ue[ig ug[pf si[hx bo[ff
應松	yk[gx ss[ab
英雄三招	yk[ck xs[uv sj[hh vc[fd
英長老	yk[ck vh[ph lc[tb
鷹爪力	yk[gn vc[pu li[vp
鷹爪擒拿手	yk[gn vc[pu qb[fr na[rf uz[su
鷹爪雁行門	yk[gn vc[pu yj[ir hh[rh mf[du
永慈	ys[dv ci[bx
永恆視覺墨水	ys[dv hg[xh ui[uj jt[xj mo[ht uv[uu
庸醫下藥	ys[gx yi[ku xx[hb yc[cs
尤得勝	yz[yd de[ro ug[op
遊驥	yz[df ji[mb
遊駒	yz[df ju[mb
優客李玲	yz[ry ke[gw li[az lk[wr
游龍探爪	yz[df ls[yp tj[fg vc[pu
優生者	yz[ry ug[pf ve[to
右書僮	yz[uk uu[vv ts[rl
遊迅	yz[df xy[vz
有冤報冤	yz[uo yr[gd bc[fe yr[gd
於八	yu[eu ba[pd
俞朝奉	yu[rh ic[uo fg[sf
尉遲連	yu[uc ii[uz lm[iz
雨打飛花劍法	yu[hk da[fd fw[vp hx[cr jm[rd fa[dt
玉帶圍腰	yu[wd dd[cj ww[ww yc[ox
俞岱巖	yu[rh dd[ru yj[ue
魚販頭子	yu[dt fj[bp tz[dd zi[lh
於管家	yu[eu gr[vg jx[gu
鬱光標	yu[ue gl[xe bn[ae
於光豪	yu[eu gl[xe hc[wu
餘護花	yu[re hu[fh hx[cr
玉進天池	yu[wd jb[ez tm[hd ii[dy
俞連舟	yu[rh lm[iz vz[pk
玉靈道人	yu[wd lk[xh dc[bz rf[pd
玉女劍法	yu[wd nv[vp jm[rd fa[dt
玉女劍十九式	yu[wd nv[vp jm[rd ui[hu jq[pv ui[qg
玉女素心劍	yu[wd nv[vp su[fy xb[dv jm[rd
玉女素心劍法	yu[wd nv[vp su[fy xb[dv jm[rd fa[dt
俞佩玉	yu[rh pw[rj yu[wd
玉磬子	yu[wd qk[ue zi[lh
於人豪	yu[eu rf[pd hc[wu
餘人彥	yu[re rf[pd yj[lp
於嫂	yu[eu sc[nj
馭獸師	yu[my uz[bh ui[uh
漁叟鉤法	yu[dy sz[jy gz[jb fa[dt
玉碎昆岡	yu[wd sv[ew ky[ob gh[ki
於萬亭	yu[eu wj[hv tk[wd
御下不嚴	yu[rw xx[hb bu[eu yj[hy
玉蕭劍法	yu[wd xn[cx jm[rd fa[dt
玉簫劍法	yu[wd xn[vx jm[rd fa[dt
羽衣刀	yu[xx yi[wy dc[vp
玉音子	yu[wd yb[lo zi[lh
餘魚同	yu[re yu[dt ts[kh
魚躍於淵	yu[dt yt[zp yu[eu yr[dp
餘兆興	yu[re vc[eu xk[xb
玉真子	yu[wd vf[uj zi[lh
玉鍾子	yu[wd vs[jv zi[lh
羽字家族	yu[xx zi[gz jx[gu zu[fr
元悲	yr[ee bw[fx
元澄道人	yr[ee ig[dd dc[bz rf[pd
袁夫人	yr[tk fu[er rf[pd
緣根	yr[sv gf[ag
袁冠南	yr[tk gr[ge nj[uk
元廣波	yr[ee gl[di bo[dp
怨魂纏足	yr[xx hy[eg ij[sg zu[kv
元傷	yr[ee uh[rr
袁士霄	yr[tk ui[uh xn[yx
袁士宵	yr[tk ui[uh xn[gx
原隨雲	yr[ib sv[eu yy[es
淵停嶽峙	yr[dp tk[rw yt[qu vi[ut
元痛	yr[ee ts[bs
鴛鴦刀	yr[xn yh[kn dc[vp
圓業	yr[wk ye[ub
元義方	yr[ee yi[di fh[dw
元嬰	yr[ee yk[bn
圓真	yr[wk vf[uj
月二聖	yt[ke er[hh ug[yt
越女劍法	yt[zh nv[vp jm[rd fa[dt
嶽揚	yt[qu yh[fv
粵州	yt[pk vz[dp
雲島主	yy[es dc[nu vu[dw
雲橫西嶺	yy[es hg[ag xi[hk lk[ur
雲強盜	yy[es ql[gk dc[dm
雲若卿	yy[es ro[cu qk[pg
雲若虛	yy[es ro[cu xu[hy
雲素梅	yy[es su[fy mw[ar
雲天空	yy[es tm[hd ks[xg
雲錚	yy[es vg[jd
雲中鶴	yy[es vs[ku he[gn
雲州秦家寨	yy[es vz[dp qb[sh jx[gu vd[ga
藏族牧民	zh[cw zu[fr mu[nw mb[kv
扎西嘉措	va[fv xi[hk jx[ul co[fg
展白	vj[ug bd[po
詹春	vj[dy iy[so
展飛	vj[ug fw[vp
斬蛟拳	vj[ij jn[il qr[bf
展夢白	vj[ug mg[ax bd[po
氈毯	vj[mb tj[mh
粘字訣	vj[mb zi[gz jt[yv
張阿生	vh[gi aa[ek ug[pf
張安官	vh[gi an[gn gr[gu
掌棒龍頭	vh[xf bh[as ls[yp tz[dd
掌缽龍頭	vh[xf bo[ja ls[yp tz[dd
張朝唐	vh[gi ic[uo th[gx
張春九	vh[gi iy[so jq[pv
張淡月	vh[gi dj[dh yt[ke
張二叔	vh[gi er[hh uu[uy
張飛雄	vh[gi fw[vp xs[uv
張管家	vh[gi gr[vg jx[gu
張繼麟	vh[gi ji[sm lb[gm
張潔潔	vh[gi jp[du jp[du
張金鏊	vh[gi jb[rw ao[fj
張九	vh[gi jq[pv
張康年	vh[gi kh[gx nm[rn
章老三	vh[lo lc[tb sj[hh
張媽	vh[gi ma[nm
張若谷	vh[gi ro[cu gu[bk
張十五	vh[gi ui[hu wu[hu
張松溪	vh[gi ss[ab xi[da
長孫紅	vh[ph sy[zx hs[sg
張姓老者	vh[gi xk[np lc[tb ve[to
張一氓	vh[gi yi[hh mh[wm
張召重	vh[gi vc[dk vs[ph
張志光	vh[gi vi[ux gl[xe
張總管	vh[gi zs[bx gr[vg
棹歌中流	vc[ab ge[kd vs[ku lq[dw
趙齊賢	vc[zi qi[wp xm[ub
照虛	vc[od xu[hy
趙洵	vc[zi xy[db
趙一傷	vc[zi yi[hh uh[rr
趙志敬	vc[zi vi[ux jk[cw
浙東祁家	ve[df ds[qx qi[ue jx[gu
者勒米	ve[to le[gl mi[ba
哲羅星	ve[fk lo[sx xk[op
鎮魂術	vf[ju hy[eg uu[ad
震山子	vf[yi uj[uk zi[lh
震天三十掌	vf[yi tm[hd sj[hh ui[hu vh[xf
震天鐵掌	vf[yi tm[hd tp[jp vh[xf
鄭鏢頭	vg[be bn[jx tz[dd
鄭豐	vg[be fg[su
鄭光芝	vg[be gl[xe vi[cv
鄭七滅	vg[be qi[hv mp[hh
鄭起雲	vg[be qi[zk yy[es
鄭三娘	vg[be sj[hh nl[nl
鄭長老	vg[be vh[ph lc[tb
執法長老	vi[fj fa[dt vh[ph lc[tb
織女穿衣	vi[sk nv[vp ir[xy yi[wy
止清	vi[uh qk[df
鍾阿四	vs[jv aa[ek si[we
中衝劍	vs[ku is[dv jm[rd
中東方家族	vs[ku ds[qx fh[dw jx[gu zu[fr
鐘鼓齊鳴	vs[jv gu[uu qi[wp mk[kn
中華聯盟	vs[ku hx[ru lm[eb mg[om
中華元	vs[ku hx[ru yr[ee
終極裁決	vs[sw ji[aj cd[ty jt[dv
重節守義	vs[ph jp[ce uz[gc yi[di
鍾馗抉目	vs[jp kv[jb jt[fv mu[we
中南全真劍宗	vs[ku nj[uk qr[rw vf[uj jm[rd zs[ge
中年武師	vs[ku nm[rn wu[hv ui[uh
鍾四嫂	vs[jv si[we sc[nj
鍾小二	vs[jv xn[ub er[hh
中原一點紅	vs[ku yr[ib yi[hh dm[bd hs[sg
鍾兆能	vs[jv vc[eu ng[sb
鍾兆文	vs[jv vc[eu wf[wi
鍾兆英	vs[jv vc[eu yk[ck
鍾鎮	vs[jv vf[ju
鍾志靈	vs[jv vi[ux lk[xh
周阿三	vz[kt aa[ek sj[hh
周伯通	vz[kt bo[rb ts[sz
周大奶奶	vz[kt da[hr nd[nn nd[nn
周公劍	vz[kt gs[bs jm[rd
周孤桐	vz[kt gu[zp ts[ak
周隆	vz[kt ls[ew
周牧	vz[kt mu[nw
周圻	vz[kt qi[tj
周綺	vz[kt qi[sd
周鐵鶴	vz[kt tp[jp he[gn
周威信	vz[kt ww[wh xb[ry
週五輸	vz[kt wu[hu uu[ir
周英傑	vz[kt yk[ck jp[ad
周雲陽	vz[kt yy[es yh[eo
周仲英	vz[kt vs[rv yk[ck
朱安國	vu[ph an[gn go[ww
諸保昆	vu[yt bc[rk ky[ob
祝鏢頭	vu[uk bn[jx tz[dd
朱長齡	vu[ph ih[ph lk[vr
朱聰	vu[ph cs[eb
褚轟	vu[yt hs[iy
褚紅柏	vu[yt hs[sg bd[ab
褚紅柳	vu[yt hs[sg lq[ap
朱九真	vu[ph jq[pv vf[uj
朱淚兒	vu[ph lw[dm er[pv
朱七七	vu[ph qi[hv qi[hv
朱雀天君	vu[ph qt[xv tm[hd jy[xk
祝融劍法	vu[uk rs[hi jm[rd fa[dt
蛛索功夫	vu[ip so[uy gs[gl fu[er
朱停	vu[ph tk[rw
褚萬春	vu[yt wj[hv iy[so
誅心使	vu[yp xb[dv ui[rh
褚圓	vu[yt yr[wk
朱貞儀	vu[ph vf[bb yi[rd
朱子柳	vu[ph zi[lh lq[ap
朱祖蔭	vu[ph zu[uq yb[ce
賺便宜	vr[bb pm[rh yi[gq
顓魖魔尊	vr[uy xu[[ mo[gg zy[bc
莊夫人	vl[gt fu[er rf[pd
莊廷龍	vl[gt tk[qj ls[yp
莊允城	vl[gt yy[se ig[tw
莊錚	vl[gt vg[jd
追魂奪命劍	vv[pz hy[eg do[dc mk[rh jm[rd
追神使	vv[pz uf[uo ui[rh
卓不凡	vo[bo bu[eu fj[jd
卓天雄	vo[bo tm[hd xs[uv
捉影式	vo[fz yk[op ui[qg
子聰	zi[lh cs[eb
紫蓋劍法	zi[vy gd[bm jm[rd fa[dt
紫龍子	zi[vy ls[yp zi[lh
子母鐵膽	zi[lh mu[vv tp[jp dj[oo
紫霞功	zi[vy xx[yk gs[gl
子胥舉鼎	zi[lh xu[po ju[xf dk[mv
紫築宮丁	zi[vy vu[vg gs[gk dk[hu
總訣式	zs[bx jt[yv ui[qg
宗維俠	zs[ge ww[sv xx[rj
宗雄	zs[ge xs[uv
左冷禪	zo[ug lg[dr ij[ub
左書僮	zo[ug uu[vv ts[rl
左協侍	zo[ug xp[ul ui[rt
